items.id,items.label,items.authors,items.journal,items.country,items.year,items.date,items.month,items.url
10643,Preliminar Identification of the Non-fusion  Components  for  10B + 14N  System,"M.E. Ortiz, E.R. Chavez, A. Dacal, A. Menchaca, J. Gomez del     Campo, Y.D. Chan, R.G. Stokstad",Notas de Física,Estados Unidos de América,1986,1986,1986,NA
10648,Trasport Coefficients from Kinetic Theory,"R.C. Castillo, E. Martina and M. Lopez de Haro",Kinam,Estados Unidos de América,1986,1986,1986,"<Go to ISI>://A1986E231400012, 10, , "
10647,Transport Coefficients of Fluid Mixtures,"R.C. Castillo, M. Lopez de Haro and E. Martina",International Journal of Thermophysics,Estados Unidos de América,1986,1986,1986,"<Go to ISI>://A1986E231400012, 10, , "
10646,The response of a CsI(Tl) scintillator with photodiode readout to light particles and heavy ions,"Vesti, G. Prete, D. Fabris, K. Hagel, G. Nebbia, A. Menchaca-Rocha","Nuclear Instruments & Methods in Physics Research Section A: Accelerators, Spectrometers, Detectors and Associated Equipment",Holanda,1986,1986,1986,", , http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-0022809099&partnerID=40, 9"
10644,Reflectance of a rough insulating overlayer on a metal with a nonlocal opticalresponse,"W.L. Mochán, R.G. Barrera y R. Fuchs",Physical Review B,Estados Unidos de América,1986,1986,1986,NA
10640,Local-field effect on the surface conductivity of adsorbed overlayers,W.L. Mochán y R.G.Barrera.,Physical Review Letters,Estados Unidos de América,1986,1986,1986,NA
10645,Rice husks as a source of high purity silica,"Riveros, H., Garza, C.",Journal of Crystal Growth,Estados Unidos de América,1986,may-86,may-86,", , http://www.scopus.com/inward/record.url?eid=2-s2.0-0000954714&partnerID=40, 3"
10641,On the Structure of the Quasi-Crystalline T-Phase in Al86mn14 Alloy,"Perezcampos, R., Perezramirez, J. G., Gomez, A., Herrera, R., Joseyacaman, M.",Scripta Metallurgica,Estados Unidos de América,1986,mar-86,mar-86,"<Go to ISI>://A1986A482700022, 12, , "
10665,Topographical Effects of Rough Samples on Grazing Angle Proton Scattering,"BARRAGAN VIDAL A, GARCIASANTIBANEZ F",Nuclear Instruments & Methods in Physics Research Section B: Beam Interactions with Materials and Atoms,Holanda,1987,1987,1987,", , , 4"
10655,Electronic structure of a two-dimensional Penrose lattice: Single- and twocomponentsys-tems,"F. Aguilera-Granja, F. Mejía-Lira, J.L. Morán-López y R.G. Barrera",Physical Review B,Estados Unidos de América,1987,1987,1987,NA
10653,Correlations Between Alpha Particles and Evaporation Residues for the 14N+12C Reaction at E(14N)=180 MeV,"J. Gomez del Campo, D.E. DiGregorio, J.A. Biggertstaff,  Y.D. Chan, D.C. Hensley, P.H. Stelson, D. Shapira and M.E. Ortiz",Physical Review C,Estados Unidos de América,1987,1987,1987,NA
10658,Pion Production in High Energy Nucleus - Nucleus Collisions,"J.W. Harris, G. Odiniec,  H.G.  Pugh,  L.S.  Schroeder,  M.L. Tincknell, W. Rauch, R. Stock,  R.  Bock,  R.  Brockmann,  A. Sandoval, H. Stroebele, R.E. Renfordt, D. Schall, D. Bangert, J.P. Sullivan, K.L. Wolf, A. Dacal and M.E. Ortiz",Physical Review Letters,Estados Unidos de América,1987,1987,1987,NA
10659,Pion Production in Intermediate Energy Nucleus-Nucleus Collisions,"J. W. Harris, J. Bartke, G. Odyniec, H.G. Pugh, L.S. Schroeder, W. Rauch, R. Stock, R. Bock, R. Brockmann, A. Sandoval, H. Stroebele, R.E. Renfordt, D. Schall, D. Bangert, J.P. Sullivan, K.L. Wolf, A. Dacal, C. Guerra and M.E. Ortiz","Proc. Int. Workshop on Gross Properties of Nuclei and Nuclear Excitation. XV Hirschegg, Kleimvalsertal, Austria",Estados Unidos de América,1987,1987,1987,NA
10660,Prediction of the pressure dependence of the lattice specific heat of Lithium: A first principles calculation,"Magana, L.F., Vazquez, G.J.",Journal of Physics F Metal Physics,Estados Unidos de América,1987,1987,1987,", , , 3"
10650,Ab initio calculation of the lattice specific heat of Lithium,"MAGANA LF, VAZQUEZ GJ",Physical Review B,Estados Unidos de América,1987,1987,1987,"ISI:A1987K345400013, 14, , 3"
10663,Structural relationship between the icosahedral phase and the quasicrystalline T related phases,"Pérez-Ramírez, J.G., Pérez, R., Reyes-Gasga, J., José-Yacamán, M.",Scripta Materialia,Estados Unidos de América,1987,1987,1987,NA
10657,"On the T, pseudos-five and AlMn phases formed in Al86M14 alloys",Reyes-Gasga J,Materials Research Forum,Estados Unidos de América,1987,1987,1987,NA
10652,Ab-initio calculation of the interionic potential and phonons in aluminum,"VAZQUEZ GJ, MAGANA LF",Revista Mexicana de Física,México,1987,1987,1987,NA
10649,Ab - initio calculation of the pressure dependence of the lattice specific heat of aluminum,"VAZQUEZ GJ, MAGANA LF",Physics Letters A,Estados Unidos de América,1987,1987,1987,"ISI:A1987H981800011, 15, , 4"
10651,Ab initio calculation of the volume dependence of the resistivity of aluminum,"VAZQUEZ GJ, MAGANA LF",Physica Status Solidi B-Basic Solid State Physics,Estados Unidos de América,1987,1987,1987,"ISI:A1987M065100059, 1, , "
10654,Effects of plasma waves on the optical properties of metal-insulatorsuperlattices,"W.L. Mochán, M. del Castillo-Mussot y R.G. Barrera",Physical Review Letters,Estados Unidos de América,1987,1987,1987,NA
10662,Projectile Breakup and Linear Momentum  Transfer  induced  by   32.5 MeV/A  16O-Ions,"Y. D. Chan, E. Chavez, A. Dacal, S.B. Gazes, A.B. Harmon, M.E. Ortiz, E. Plagnol, J. Pouliot and R.G. Stokstad",Proc. 8th High Energy Heavy Ion Study  LBL-24580. Conf 8711116,Estados Unidos de América,1987,1987,1987,NA
10656,"Energetic Particle Emission and Linear Momentum  Transfer  in Central  Collisions   induced   by   32.5   MeV/nucleon  16O + 238U, 197Au","Y. D. Chan, E. Chavez, A. Dacal,  S.P. Gazes, A.B. Harmon, M.E. Ortiz, E. Plagnol, J. Pouliot and R.G. Stokstad",Notas de Física,Estados Unidos de América,1987,1987,1987,NA
10664,The Application of Position Sensitive Phoswich Detectors for Low-Mass Fragment Detection in an Array Enviroment,"Y. D. Chan, E. Chavez, A. Dacal, S.P. Gazes, A.B. Harmon, M.E. Ortiz, E. Plagnol, J. Pouliot and R.G. Stokstad","Proc of the Symposium for Nuclear Instrumentation,  ACS Meeting, Denver Co",Estados Unidos de América,1987,1987,1987,NA
10661,Production and deexcitation of highly deformed Ga67,"Z. Majka, M.E. Brandan, D. Fabris, K. Hagel, A. Menchaca-Rocha, J.B. Natowitz, G. Nebbia,  G. Prete, B. Sterling and G. Vesti",Physical Review C,Estados Unidos de América,1987,1987,1987,", , http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-0000987927&partnerID=40, 18"
10682,Respuesta de Dosímetros PTR a la Irradiación con Electrones y Rayos Gamma,A.E.Buenfil y M.E.Brandan,Revista Mexicana de Física,México,1988,1988,1988,NA
10687,Unambiguous imaginary potential in the optical-model description of light heavy-ion elastic scattering,Brandan M.-E.,Physical Review Letters,Estados Unidos de América,1988,1988,1988,NA
10680,Resolution of potential ambiguities through farside angular structure: Data summary,"Brandan M.E., Fricke S.H., McVoy K.W.",Physical Review C,Estados Unidos de América,1988,1988,1988,NA
10671,"Folding model analysis of 12,13C+12C and 16O+12C scattering at intermediate energies using a density-dependent interaction","Brandan M.E., Satchler G.R.",Nuclear Physics A,Estados Unidos de América,1988,1988,1988,NA
10683,Scanning auger microscopy analysis of 90 K YBaCuO superconductors,"Cota L, De la Garza LM, Hirata G, Martinez L, Orozco E, Carrillo E, Mendoza A, Albarran JL, Fuentes Maya J, Boldu JL, Perez Ramirez JG, Perez R, Gasga JR, Avalos M, Jose Yacaman M",Journal of Materials Research,Estados Unidos de América,1988,1988,1988,"ISI:A1988P411500005, 5, , "
10685,Structural characteristics of the new high Tc superconducting phase Bi-Sr-Ca-Cu-O,"E. Carrillo, E. Orozco, J. Fuentes-Maya, A. Mendoza, J. Reyes-Gasga, L. Martínez, R. Pérez, A. García, P. S. Schabes, D. Acosta y M. J. Yacamán",Modern Physics Letters B,Estados Unidos de América,1988,1988,1988,NA
10681,Resolution of potential ambiguities through farside angular structure: Semiclassical analysis,"Fricke S.H., Brandan M.E., McVoy K.W.",Physical Review C,Estados Unidos de América,1988,1988,1988,NA
10669,Electron-hole pair excitation in multilayered conducting heterostructures,"J. Giraldo, M. del Castillo-Mussot, R.G. Barrera y W.L. Mochán",Physical Review B,Estados Unidos de América,1988,1988,1988,NA
10677,Performance of a Phoswich Detector Array for Light Particles and Heavy Ions,"J. Pouliot, Y. Chan, A. Dacal, A. Harmon, R. Knop, M.E. Ortiz, E. Plagnol and R. G. Stokstad","Nuclear Instruments & Methods in Physics Research Section A: Accelerators, Spectrometers, Detectors and Associated Equipment",Holanda,1988,1988,1988,NA
10672,Further optical model studies of 16O scattering at E A = 94 MeV,"Kobos A.M., Brandan M.E., Satchler G.R.",Nuclear Physics A,Estados Unidos de América,1988,1988,1988,NA
10688,Volume dependence of the superconducting transition temperature of aluminum  calculated from first principles potential,"MAGANA LF, VAZQUEZ GJ",Physical Review B,Estados Unidos de América,1988,1988,1988,"ISI:A1988Q924400017, 4, , "
10678,Relevant Exit Chanels for 16O Breakup at 32.5 MeV/A,"M.E. Ortiz, E. Chavez, A. Dacal, Y.D. Chan, S.B. Gazes, B.A. Harmon, J. Pouliot, R. G. Stokstad and E. Plagnol",Notas de Física,Estados Unidos de América,1988,1988,1988,NA
10666,"A simple expression to improve the 12C(n, px) reaction description in neutron efficiency codes","Perez-Padilla J.J., Brandan M.E.","Nuclear Instruments & Methods in Physics Research Section A: Accelerators, Spectrometers, Detectors and Associated Equipment",Holanda,1988,1988,1988,NA
10684,Single-impurity Model for Charge-density-wave Dynamics,"Ramirez-Santiago, G., Sokoloff, J. B.",Physical Review B,Estados Unidos de América,1988,1988,1988,", , http://www.scopus.com/inward/record.url?eid=2-s2.0-35949009634&partnerID=40, 0"
10668,Carbon Isotopic Analysis in México:  A Progress Report on Some Mexican Ore Deposits and Metamorphic Rocks,"R. Castillo, S. Ramos, J. Nieto and E. Gonzalez-Partida",Geofísica Internacionall,Estados Unidos de América,1988,1988,1988,NA
10673,Intermediate phases produced during the icosahedral-crystal transition,"REYES GASGA  J, AVALO SBORJA M, JOSE YACAMAN M",Journal of Applied Physics,Estados Unidos de América,1988,1988,1988,"ISI:A1988P087900025, 7, , "
10676,On the nature of the quasicrystalline phases obtained in alloys of Al Mn under slow solidification rates,"REYES GASGA J, PEREZ RAMIREZ JG, PEREZ R",Journal of Materials Research,Estados Unidos de América,1988,1988,1988,"ISI:A1988P411300004, 5, , "
10679,Renormalized Polarizability in the Maxwell Garnett theory,"R.G. Barrera, G. Monsivais y W.L. Mochán",Physical Review B,Estados Unidos de América,1988,1988,1988,NA
10674,"Multiple Dissociation of  16O, 14N and 12C at 32.5  MeV/nucleon","R.G. Stokstad, Y.D. Chan, A. Dacal,  D.E. DiGregorio,  B.A. Harmon, R. Knopp, M.E. Ortiz, E. Plagnol,  J. Pouliot, C. Moisan, L. Potvin, C. Rioux and R. Roy","Proc. XX Int. Summer School on Nucl. Phys, Mikolajki, Poland. Septiembre 1988. (IOP, Bristol )",Estados Unidos de América,1988,1988,1988,NA
10675,Neutron Pickup and Four Body Processes in Reactions of  16O  + 197Au at 26.5 and 32.5 MeV/nucleon,"S.B. Gazes, Y. Chan, E. Chavez, A. Dacal, M.E. Ortiz, K. Siwek-Wilczinska, J. Wilkzynski and R. G. Stokstad",Physics Letters B,Estados Unidos de América,1988,1988,1988,NA
10667,Ab initio calculation of the pressure dependence of phonons and elastic constants for Al and Li,"VAZQUEZ GJ, MAGANA LF",Journal de Physique IV,Estados Unidos de América,1988,1988,1988,"ISI:A1988M397100015, 17, , "
10670,Equilibrium Distribution of the Kinetic Variational Theory II ( KVT II ),"R.C. Castillo, E. Martina and M. Lopez de Haro",Physica (Utrecht) A,Estados Unidos de América,1988,sep-88,sep-88,"<Go to ISI>://A1988Q325800017, 1, , "
10686,The Bulk Viscosity in dense Fluids,R. Castillo and S. Castañeda,International Journal of Thermophysics,Estados Unidos de América,1988,may-88,may-88,"<Go to ISI>://A1988Q274600006, 4, , "
10707,Pre-irradiation storage effect on the response of a radiochromic film dosimeter,"Buenfil A.E., Brandan M.E.",International Journal of Radiation Applications and Instrumentation. Part,Estados Unidos de América,1989,1989,1989,NA
10705,On the long period superstructure of the superconducting phase Bi2Sr2CaCu2O8+x,"Herrera, R., Reyes-Gasga, J., Schabes-retchkiman, P., Gómez, A., Yacamán, M.J.",Physica C-Superconductivity and its Applications,Estados Unidos de América,1989,1989,1989,NA
10699,"Excitation  and  Multiple  Dissociation of 16O, 14N and  12C projectiles at 32.5 MeV per nucleon","J. Pouliot, Y. Chan, A. Dacal, D.E. DiGregorio, B.A.  Harmon, R. Knop, M.E. Ortiz, E. Plagnol, R.G. Stokstad, C. Moisan, L. Potvin, C. Rioux and R. Roy",Physics Letters B,Estados Unidos de América,1989,1989,1989,NA
10700,Excitation and Multiple Dissociation of Projectiles at Intermediate Energy,"J. Pouliot, Y. Chan, A. Dacal, D.E. DiGregorio, B.A. Harmon,  R. Knop, M.E. Ortiz, E. Plagnol , R.G. Stokstad, C. Moisan, L. Potvin, C. Rioux and R.Roy","Proc. Symposium on Nucl. Dynamics and Nuclear Disassembly. Dallas, Texas",Estados Unidos de América,1989,1989,1989,NA
10704,"Multiple Dissociation of  16O, 14N and 12C at 32.5 MeV per nucleon","J. Pouliot, Y. Chan, A. Dacal, D.E. DiGregorio, B.A. Harmon,  R. Knop, M.E. Ortiz, E. Plagnol, R.G. Stokstad, C. Moisan, L.  Potvin, C. Rioux and R. Roy",Nuclear Physics A,Estados Unidos de América,1989,1989,1989,NA
10708,Surface plasmon effects on the optical reflectivity of adsorbed molecularmultilayers,"M. del Castillo-Mussot, R.G. Barrera, T. López-Ríos y W.L. Mochán",Solid State Communications,Estados Unidos de América,1989,1989,1989,NA
10697,El Potencial Óptico Nuclear para Sistemas de Iones Complejos Ligeros a Partir de la Dispersión Elástica,M.E.Brandan,Revista Mexicana de Física,México,1989,1989,1989,NA
10692,A first principles pseudopotential in the calculation of the phonon limited resistivity of   Sodium and Potassium,"Mendoza E. A. , Vázquez G. J. y Magaña L. F",Journal de Physique IV,Estados Unidos de América,1989,1989,1989,NA
10693,A New Method for Thin Film Thickness Measurement Using PIXE,"Miranda, J., Oliver, A., Montenegro, E.C.",Nuclear Instruments & Methods in Physics Research Section B: Beam Interactions with Materials and Atoms,Holanda,1989,1989,1989,", , , 1"
10694,Correlation Method for the Shear Viscosity of Fluid Mixtures at Moderate Densities,R. Castillo and S. Castañeda,Journal of Non-Equilibrium Thermodynamics,Estados Unidos de América,1989,1989,1989,NA
10690,3D oxygen vacancy ordered superstructures in YBaCuO,"Reyes-Gasga, J., Krekels, T., Van Tendeloo, G., Van Landuyt, J., Amelinckx, S., Bruggink, W.H.M., Verweij, H.",Physica C-Superconductivity and its Applications,Estados Unidos de América,1989,1989,1989,"ISI:A1989CG49000048, 3, , 6"
10691,"3D vacancy ordered superstructures in homogeneous"" YBa2Cu3Ox","Reyes-Gasga, J., Krekels, T., Van Tendeloo, G., Van Landuyt, J., Amelinckx, S., Bruggink, W.H.M., Verweij, H.",Physica C-Superconductivity and its Applications,Estados Unidos de América,1989,1989,1989,"ISI:A1989AM14500015, 122, , 6"
10689,3D oxygen vacancy ordered superstructures in YBa2Cu3Ox prepared by the constant stoichiometry cooling method,"Reyes-Gasga, J., Krekels, T., Van Tendeloo, G., Van Landuyt, J., Bruggink, W.H.M., Verweij, M., Amelinckx, S.",Solid State Communications,Estados Unidos de América,1989,1989,1989,"ISI:A1989AG15700008, 5, , 12"
10695,Diagrammatic approach to the effective dielectric response of composites,"R.G. Barrera, G. Monsivais, W.L. Mochán y E. Anda",Physical Review B,Estados Unidos de América,1989,1989,1989,NA
10696,Effects of the dispersion of sizes in the dielectric response of composites,"R.G. Barrera, P. Villaseñor-González, W.L. Mochán, M. del Castillo-Mussot y G Monsivais",Physical Review B,Estados Unidos de América,1989,1989,1989,NA
10703,Models for the 2v2a0 x 2v2a0 superstructure in YBa2Cu3O(x),"Shi, T.S., Reyes-Gasga, J., Fanidis, C., Amelinckx, S., Van Landuyt, J., Van Tendeloo, G.",Micron and Microscopica Acta,Estados Unidos de América,1989,1989,1989,NA
10698,Electromagnetic field near rough surfaces of spatially dispersive systems,"S.Wang, R.G. Barrera y W.L. Mochán",Physical Review B,Estados Unidos de América,1989,1989,1989,NA
10706,On the Structure of Small Palladium Particles,"Herrera, R., Avalosborja, M., Ponce, F., Schabesretchkiman, P., Romeu, D., Joseyacaman, M.",Scripta Metallurgica,Estados Unidos de América,1989,sep-89,sep-89,"<Go to ISI>://A1989AP58300016, 4, , "
10702,Linearized Kinetic  Variational  Theory  (KVT  II)  and  Short  Time Kinetic Theory,"R. C. Castillo, E. Martina, M. Lopez de  Haro,  J.  Karkheck  and  G. Stell","Physical Review A: Atomic, Molecular, and Optical Physics",Estados Unidos de América,1989,mar-89,mar-89,"<Go to ISI>://A1989T788000037, 13, , "
10701,Global Behavior of The Diffusion Coefficient for the van der Waals Binary Mixture,"R. C. Castillo, M.E. Costas and A. Robledo",International Journal of Thermophysics,Estados Unidos de América,1989,mar-89,mar-89,"<Go to ISI>://A1989AA84100013, 2, , "
10723,"Search for a valence-neutron-induced enhancement in the sub-barrier fusion of S32+12,13C","A. Menchaca-Rocha, E. Belmont-Moreno, M.E. Brandan, A. Martinez, D. Abriola, M. Elgue, A. Etchegoyen, J.O. Fernandez-Niello, D.E. DiGregorio, M. di Tada, A.O. Macchiavelli, A.J. Pacheco y J.E. Testoni",Physical Review C,Estados Unidos de América,1990,1990,1990,", , http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-35949009432&partnerID=40, 0"
10710,A first principles calculation of the critical temperature of superconducting metallic hydrogen,Arellano J. S. y Vázquez G. J,Physica Status Solidi B-Basic Solid State Physics,Estados Unidos de América,1990,1990,1990,NA
10720,Quasicrystal-crystal transition in the dodecagonal phase,"J. L. Aragón, J. Reyes-Gasga, M. José Yacamán, M. Torres and G. Pastor",Philosophical Magazine Letters,Estados Unidos de América,1990,1990,1990,NA
10721,Quasicrystalline phases and rational approximants obtained from vapor deposited Al Mn thin films,J. Reyes-Gasga and M. José Yacamán,Journal of Vacuum Science & Technology A,Estados Unidos de América,1990,1990,1990,NA
10731,Uses of PIXE at Low Proton Energies,"J. Rickards, A. Oliver, J. Miranda y E.P. Zironi",Applied Surface Science,Estados Unidos de América,1990,1990,1990,NA
10718,On the structure responsible for the 2 2a x 2 2a diffraction pattern in YBa2Cu3Ox,"Krekels, T., Shi, T.S., Reyes-Gasga, J., Van Tendeloo, G., Van Landuyt, J., Amelinckx, S.",Physica C-Superconductivity and its Applications,Estados Unidos de América,1990,1990,1990,", , , 10"
10728,The lattice specific heat and elastic constants of sodium and potasium from first principles,"Magana, L.F., Vazquez, G.J.",Journal of Physics: Condensed Matter,Reino Unido,1990,1990,1990,", , , 2"
10714,"Lattice specific heat and elastic constants for BCC, FCC and HCP lithium",Magaña L. F. y Vázquez G. J,Revista Mexicana de Física,México,1990,1990,1990,NA
10709,12C-12C elastic scattering analysis above E/A=6 MeV using deep real pote,"M. E. Brandan, M. Rodríguez Villafuerte",Physical Review C,Estados Unidos de América,1990,1990,1990,NA
10717,Nuclear refraction in N14+12C elastic scattering at E/A=20 MeV,"M.E. Brandan, S. Soberano, E. Belmont-Moreno, A. Menchaca-Rocha, M. Gonin, R. Wada and J.B. Natowitz",Physical Review C,Estados Unidos de América,1990,1990,1990,", , http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-0001430327&partnerID=40, 4"
